ts_code,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv
000008.SZ,20240821,2.03,None,None,1.5728,2.1955,2.4393,0.0,None,551424.6696,543217.6998
000008.SZ,20240820,2.05,None,None,1.5883,2.2171,2.4633,0.0,None,556857.425,548569.5983
000008.SZ,20240819,2.13,None,None,1.6503,2.3036,2.5594,0.0,None,578588.4465,569977.1924
000008.SZ,20240816,2.08,None,None,1.6115,2.2495,2.4993,0.0,None,565006.5581,556597.4461
000008.SZ,20240815,2.08,None,None,1.6115,2.2495,2.4993,0.0,None,565006.5581,556597.4461
000008.SZ,20240814,2.06,None,None,1.596,2.2279,2.4753,0.0,None,559573.8027,551245.5476
000008.SZ,20240813,2.08,None,None,1.6115,2.2495,2.4993,0.0,None,565006.5581,556597.4461
000008.SZ,20240812,2.04,None,None,1.5805,2.2063,2.4513,0.0,None,554141.0473,545893.649
000008.SZ,20240809,2.08,None,None,1.6115,2.2495,2.4993,0.0,None,565006.5581,556597.4461
000008.SZ,20240808,2.09,None,None,1.6193,2.2604,2.5114,0.0,None,567722.9357,559273.3953
000008.SZ,20240807,2.13,None,None,1.6503,2.3036,2.5594,0.0,None,578588.4465,569977.1924
000008.SZ,20240806,2.11,None,None,1.6348,2.282,2.5354,0.0,None,573155.6911,564625.2939
000008.SZ,20240805,2.14,None,None,1.658,2.3144,2.5714,0.0,None,581304.8242,572653.1416
000008.SZ,20240802,2.26,None,None,1.751,2.4442,2.7156,0.0,None,613901.3564,604764.5328
000008.SZ,20240801,2.34,None,None,1.813,2.5307,2.8118,0.0,None,635632.3778,626172.1268
000008.SZ,20240731,2.13,None,None,1.6503,2.3036,2.5594,0.0,None,578588.4465,569977.1924
000008.SZ,20240730,2.08,None,None,1.6115,2.2495,2.4993,0.0,None,565006.5581,556597.4461
000008.SZ,20240729,2.08,None,None,1.6115,2.2495,2.4993,0.0,None,565006.5581,556597.4461
000008.SZ,20240726,2.07,None,None,1.6038,2.2387,2.4873,0.0,None,562290.1804,553921.4968
000008.SZ,20240725,2.06,None,None,1.596,2.2279,2.4753,0.0,None,559573.8027,551245.5476
000008.SZ,20240724,2.03,None,None,1.5728,2.1955,2.4393,0.0,None,551424.6696,543217.6998
000008.SZ,20240723,2.18,None,None,1.689,2.3577,2.6195,0.0,None,592170.3349,583356.9387
000008.SZ,20240722,2.03,None,None,1.5728,2.1955,2.4393,0.0,None,551424.6696,543217.6998
000008.SZ,20240719,2.05,None,None,1.5883,2.2171,2.4633,0.0,None,556857.425,548569.5983
000008.SZ,20240718,1.86,None,None,1.4411,2.0116,2.235,0.0,None,505246.249,497726.5624
000008.SZ,20240717,1.85,None,None,1.4333,2.0008,2.223,0.0,None,502529.8714,495050.6131
000008.SZ,20240716,1.83,None,None,1.4178,1.9792,2.1989,0.0,None,497097.116,489698.7146
000008.SZ,20240715,1.83,None,None,1.4178,1.9792,2.1989,0.0,None,497097.116,489698.7146
000008.SZ,20240712,1.85,None,None,1.4333,2.0008,2.223,0.0,None,502529.8714,495050.6131
000008.SZ,20240711,1.86,None,None,1.4411,2.0116,2.235,0.0,None,505246.249,497726.5624
000008.SZ,20240710,1.81,None,None,1.4023,1.9575,2.1749,0.0,None,491664.3606,484346.8161
000008.SZ,20240709,1.89,None,None,1.4643,2.0441,2.271,0.0,None,513395.3821,505754.4101
000008.SZ,20240708,1.9,None,None,1.4721,2.0549,2.283,0.0,None,516111.7598,508430.3594
000008.SZ,20240705,1.93,None,None,1.4953,2.0873,2.3191,0.0,None,524260.8928,516458.2072
000008.SZ,20240704,1.91,None,None,1.4798,2.0657,2.2951,0.0,None,518828.1375,511106.3087
000008.SZ,20240703,1.95,None,None,1.5108,2.1089,2.3431,0.0,None,529693.6482,521810.1057
000008.SZ,20240702,1.97,None,None,1.5263,2.1306,2.3672,0.0,None,535126.4036,527162.0042
000008.SZ,20240701,1.95,None,None,1.5108,2.1089,2.3431,0.0,None,529693.6482,521810.1057
000008.SZ,20240628,1.93,None,None,1.4953,2.0873,2.3191,0.0,None,524260.8928,516458.2072
000008.SZ,20240627,1.92,None,None,1.4876,2.0765,2.3071,0.0,None,521544.5151,513782.2579
000008.SZ,20240626,1.94,None,None,1.5031,2.0981,2.3311,0.0,None,526977.2705,519134.1564
000008.SZ,20240625,1.92,None,None,1.4876,2.0765,2.3071,0.0,None,521544.5151,513782.2579
000008.SZ,20240624,1.92,None,None,1.4876,2.0765,2.3071,0.0,None,521544.5151,513782.2579
000008.SZ,20240621,1.99,None,None,1.5418,2.1522,2.3912,0.0,None,540559.1589,532513.9027
000008.SZ,20240620,1.99,None,None,1.5418,2.1522,2.3912,0.0,None,540559.1589,532513.9027
000008.SZ,20240619,2.02,None,None,1.565,2.1847,2.4272,0.0,None,548708.292,540541.7505
000008.SZ,20240618,2.06,None,None,1.596,2.2279,2.4753,0.0,None,559573.8027,551245.5476
000008.SZ,20240617,2.03,None,None,1.5728,2.1955,2.4393,0.0,None,551424.6696,543217.6998
000008.SZ,20240614,2.02,None,None,1.565,2.1847,2.4272,0.0,None,548708.292,540541.7505
000008.SZ,20240613,2.01,None,None,1.5573,2.1738,2.4152,0.0,None,545991.9143,537865.8013
000008.SZ,20240612,2.03,None,None,1.5728,2.1955,2.4393,0.0,None,551424.6696,543217.6998
000008.SZ,20240611,2.01,None,None,1.5573,2.1738,2.4152,0.0,None,545991.9143,537865.8013
000008.SZ,20240607,2.02,None,None,1.565,2.1847,2.4272,0.0,None,548708.292,540541.7505
000008.SZ,20240606,1.98,None,None,1.534,2.1414,2.3792,0.0,None,537842.7812,529837.9535
000008.SZ,20240605,2.05,None,None,1.5883,2.2171,2.4633,0.0,None,556857.425,548569.5983
000008.SZ,20240604,2.1,None,None,1.627,2.2712,2.5234,0.0,None,570439.3134,561949.3446
000008.SZ,20240603,2.06,None,None,1.596,2.2279,2.4753,0.0,None,559573.8027,551245.5476
000008.SZ,20240531,2.12,None,None,1.6425,2.2928,2.5474,0.0,None,575872.0688,567301.2431
000008.SZ,20240530,2.1,None,None,1.627,2.2712,2.5234,0.0,None,570439.3134,561949.3446
000008.SZ,20240529,2.13,None,None,1.6503,2.3036,2.5594,0.0,None,578588.4465,569977.1924
000008.SZ,20240528,2.14,None,None,1.658,2.3144,2.5714,0.0,None,581304.8242,572653.1416
000008.SZ,20240527,2.18,None,None,1.689,2.3577,2.6195,0.0,None,592170.3349,583356.9387
000008.SZ,20240524,2.18,None,None,1.689,2.3577,2.6195,0.0,None,592170.3349,583356.9387
000008.SZ,20240523,2.2,None,None,1.7045,2.3793,2.6435,0.0,None,597603.0903,588708.8372
000008.SZ,20240522,2.24,None,None,1.7355,2.4226,2.6916,0.0,None,608468.601,599412.6342
000008.SZ,20240521,2.23,None,None,1.7277,2.4118,2.6796,0.0,None,605752.2233,596736.685
000008.SZ,20240520,2.26,None,None,1.751,2.4442,2.7156,0.0,None,613901.3564,604764.5328
000008.SZ,20240517,2.26,None,None,1.751,2.4442,2.7156,0.0,None,613901.3564,604764.5328
000008.SZ,20240516,2.24,None,None,1.7355,2.4226,2.6916,0.0,None,608468.601,599412.6342
000008.SZ,20240515,2.24,None,None,1.7355,2.4226,2.6916,0.0,None,608468.601,599412.6342
000008.SZ,20240514,2.28,None,None,1.7665,2.4658,2.7397,0.0,None,619334.1117,610116.4313
000008.SZ,20240513,2.29,None,None,1.7742,2.4767,2.7517,0.0,None,622050.4894,612792.3805
000008.SZ,20240510,2.23,None,None,1.7277,2.4118,2.6796,0.0,None,605752.2233,596736.685
000008.SZ,20240509,2.23,None,None,1.7277,2.4118,2.6796,0.0,None,605752.2233,596736.685
000008.SZ,20240508,2.23,None,None,1.7277,2.4118,2.6796,0.0,None,605752.2233,596736.685
000008.SZ,20240507,2.28,None,None,1.7665,2.4658,2.7397,0.0,None,619334.1117,610116.4313
000008.SZ,20240506,2.28,None,None,1.7665,2.4658,2.7397,0.0,None,619334.1117,610116.4313
000008.SZ,20240430,2.19,None,None,1.6968,2.3685,2.6315,0.0,None,594886.7126,586032.8879
000008.SZ,20240429,2.26,None,None,1.7284,2.4442,2.4442,0.0,None,613901.3564,604764.5328
000008.SZ,20240426,2.23,None,None,1.7055,2.4118,2.4118,0.0,None,605752.2233,596736.685
000008.SZ,20240425,2.2,None,None,1.6825,2.3793,2.3793,0.0,None,597603.0903,588708.8372
000008.SZ,20240424,2.22,None,None,1.6978,2.401,2.401,0.0,None,603035.8456,594060.7357
000008.SZ,20240423,2.19,None,None,1.6749,2.3685,2.3685,0.0,None,594886.7126,586032.8879
000008.SZ,20240422,2.21,None,None,1.6902,2.3901,2.3901,0.0,None,600319.4679,591384.7865
000008.SZ,20240419,2.27,None,None,1.7361,2.455,2.455,0.0,None,616617.734,607440.482
000008.SZ,20240418,2.21,None,None,1.6902,2.3901,2.3901,0.0,None,600319.4679,591384.7865
000008.SZ,20240417,2.24,None,None,1.7131,2.4226,2.4226,0.0,None,608468.601,599412.6342
000008.SZ,20240416,2.15,None,None,1.6443,2.3253,2.3253,0.0,None,584021.2018,575329.0909
000008.SZ,20240415,2.34,None,None,1.5033,3.5852,2.9785,0.0,None,635632.3778,628681.8267
000008.SZ,20240412,2.38,None,None,1.529,3.6464,3.0294,0.0,None,646497.8886,639428.5246
000008.SZ,20240411,2.42,None,None,1.5547,3.7077,3.0803,0.0,None,657363.3993,650175.2225
000008.SZ,20240410,2.47,None,None,1.5869,3.7843,3.144,0.0,None,670945.2877,663608.5948
000008.SZ,20240409,2.4,None,None,1.5419,3.6771,3.0549,0.0,None,651930.6439,644801.8735
000008.SZ,20240408,2.36,None,None,1.5162,3.6158,3.004,0.0,None,641065.1332,634055.1756
000008.SZ,20240403,2.4,None,None,1.5419,3.6771,3.0549,0.0,None,651930.6439,644801.8735
000008.SZ,20240402,2.43,None,None,1.5612,3.7231,3.0931,0.0,None,660079.777,652861.8969
000008.SZ,20240401,2.48,None,None,1.5933,3.7997,3.1567,0.0,None,673661.6654,666295.2693
000008.SZ,20240329,2.48,None,None,1.5933,3.7997,3.1567,0.0,None,673661.6654,666295.2693
000008.SZ,20240328,2.41,None,None,1.5483,3.6924,3.0676,0.0,None,654647.0216,647488.548
000008.SZ,20240327,2.36,None,None,1.5162,3.6158,3.004,0.0,None,641065.1332,634055.1756
000008.SZ,20240326,2.44,None,None,1.5676,3.7384,3.1058,0.0,None,662796.1547,655548.5714
000008.SZ,20240325,2.45,None,None,1.574,3.7537,3.1185,0.0,None,665512.5323,658235.2459
000008.SZ,20240322,2.62,None,None,1.6832,4.0142,3.3349,0.0,None,711690.9529,703908.7119
000008.SZ,20240321,2.61,None,None,1.6768,3.9988,3.3222,0.0,None,708974.5753,701222.0375
000008.SZ,20240320,2.71,None,None,1.741,4.152,3.4495,0.0,None,736138.3521,728088.7822
000008.SZ,20240319,2.73,None,None,1.7539,4.1827,3.4749,0.0,None,741571.1075,733462.1311
000008.SZ,20240318,2.78,None,None,1.786,4.2593,3.5386,0.0,None,755152.9959,746895.5035
000008.SZ,20240315,2.75,None,None,1.7667,4.2133,3.5004,0.0,None,747003.8628,738835.4801
000008.SZ,20240314,2.9,None,None,1.8631,4.4431,3.6913,0.0,None,787749.5281,779135.5972
000008.SZ,20240313,2.68,None,None,1.7218,4.1061,3.4113,0.0,None,727989.219,720028.7588
000008.SZ,20240312,2.9,None,None,1.8631,4.4431,3.6913,0.0,None,787749.5281,779135.5972
000008.SZ,20240311,2.83,None,None,1.8181,4.3359,3.6022,0.0,None,768734.8843,760328.8759
000008.SZ,20240308,2.57,None,None,1.6511,3.9376,3.2713,0.0,None,698109.0645,690475.3396
000008.SZ,20240307,2.34,None,None,1.5033,3.5852,2.9785,0.0,None,635632.3778,628681.8267
000008.SZ,20240306,2.13,None,None,1.3684,3.2634,2.7112,0.0,None,578588.4465,572261.6627
000008.SZ,20240305,2.13,None,None,1.3684,3.2634,2.7112,0.0,None,578588.4465,572261.6627
000008.SZ,20240304,2.15,None,None,1.3813,3.2941,2.7367,0.0,None,584021.2018,577635.0117
000008.SZ,20240301,2.16,None,None,1.3877,3.3094,2.7494,0.0,None,586737.5795,580321.6862
000008.SZ,20240229,2.15,None,None,1.3813,3.2941,2.7367,0.0,None,584021.2018,577635.0117
000008.SZ,20240228,2.11,None,None,1.3556,3.2328,2.6857,0.0,None,573155.6911,566888.3138
000008.SZ,20240227,2.18,None,None,1.4005,3.34,2.7748,0.0,None,592170.3349,585695.0351
000008.SZ,20240226,2.16,None,None,1.3877,3.3094,2.7494,0.0,None,586737.5795,580321.6862
000008.SZ,20240223,2.15,None,None,1.3813,3.2941,2.7367,0.0,None,584021.2018,577635.0117
000008.SZ,20240222,2.12,None,None,1.362,3.2481,2.6985,0.0,None,575872.0688,569574.9883
000008.SZ,20240221,2.11,None,None,1.3556,3.2328,2.6857,0.0,None,573155.6911,566888.3138
000008.SZ,20240220,2.09,None,None,1.3427,3.2021,2.6603,0.0,None,567722.9357,561514.9649
000008.SZ,20240219,2.1,None,None,1.3491,3.2175,2.673,0.0,None,570439.3134,564201.6393
000008.SZ,20240208,2.07,None,None,1.3299,3.1715,2.6348,0.0,None,562290.1804,556141.6159
000008.SZ,20240207,2.0,None,None,1.2849,3.0642,2.5457,0.0,None,543275.5366,537334.8946
000008.SZ,20240206,2.02,None,None,1.2977,3.0949,2.5712,0.0,None,548708.292,542708.2435
000008.SZ,20240205,1.94,None,None,1.2464,2.9723,2.4694,0.0,None,526977.2705,521214.8478
000008.SZ,20240202,2.05,None,None,1.317,3.1408,2.6094,0.0,None,556857.425,550768.267
000008.SZ,20240201,2.09,None,None,1.3427,3.2021,2.6603,0.0,None,567722.9357,561514.9649
000008.SZ,20240131,2.13,None,None,1.3684,3.2634,2.7112,0.0,None,578588.4465,572261.6627
000008.SZ,20240130,2.2,None,None,1.4134,3.3707,2.8003,0.0,None,597603.0903,591068.3841
000008.SZ,20240129,2.26,None,None,1.4519,3.4626,2.8767,0.0,None,613901.3564,607188.4309
000008.SZ,20240126,2.3,None,None,1.4776,3.5239,2.9276,0.0,None,624766.8671,617935.1288
000008.SZ,20240125,2.28,None,None,1.4648,3.4932,2.9021,0.0,None,619334.1117,612561.7798
000008.SZ,20240124,2.22,None,None,1.4262,3.4013,2.8258,0.0,None,603035.8456,596441.733
000008.SZ,20240123,2.15,None,None,1.3813,3.2941,2.7367,0.0,None,584021.2018,577635.0117
000008.SZ,20240122,2.12,None,None,1.362,3.2481,2.6985,0.0,None,575872.0688,569574.9883
000008.SZ,20240119,2.22,None,None,1.4262,3.4013,2.8258,0.0,None,603035.8456,596441.733
000008.SZ,20240118,2.23,None,None,1.4327,3.4166,2.8385,0.0,None,605752.2233,599128.4075
000008.SZ,20240117,2.27,None,None,1.4584,3.4779,2.8894,0.0,None,616617.734,609875.1054
000008.SZ,20240116,2.31,None,None,1.4841,3.5392,2.9403,0.0,None,627483.2448,620621.8033
000008.SZ,20240115,2.31,None,None,1.4841,3.5392,2.9403,0.0,None,627483.2448,620621.8033
000008.SZ,20240112,2.32,None,None,1.4905,3.5545,2.953,0.0,None,630199.6225,623308.4777
000008.SZ,20240111,2.32,None,None,1.4905,3.5545,2.953,0.0,None,630199.6225,623308.4777
000008.SZ,20240110,2.3,None,None,1.4776,3.5239,2.9276,0.0,None,624766.8671,617935.1288
000008.SZ,20240109,2.31,None,None,1.4841,3.5392,2.9403,0.0,None,627483.2448,620621.8033
000008.SZ,20240108,2.3,None,None,1.4776,3.5239,2.9276,0.0,None,624766.8671,617935.1288
000008.SZ,20240105,2.33,None,None,1.4969,3.5698,2.9658,0.0,None,632916.0001,625995.1522
000008.SZ,20240104,2.35,None,None,1.5098,3.6005,2.9912,0.0,None,638348.7555,631368.5012
000008.SZ,20240103,2.36,None,None,1.5162,3.6158,3.004,0.0,None,641065.1332,634055.1756
000008.SZ,20240102,2.38,None,None,1.529,3.6464,3.0294,0.0,None,646497.8886,639428.5246
000008.SZ,20231229,2.36,None,None,1.5162,3.6158,3.004,0.0,None,641065.1332,634055.1756
000008.SZ,20231228,2.35,None,None,1.5098,3.6005,2.9912,0.0,None,638348.7555,631368.5012
000008.SZ,20231227,2.34,None,None,1.5033,3.5852,2.9785,0.0,None,635632.3778,628681.8267
000008.SZ,20231226,2.32,None,None,1.4905,3.5545,2.953,0.0,None,630199.6225,623308.4777
000008.SZ,20231225,2.33,None,None,1.4969,3.5698,2.9658,0.0,None,632916.0001,625995.1522
000008.SZ,20231222,2.35,None,None,1.5098,3.6005,2.9912,0.0,None,638348.7555,631368.5012
000008.SZ,20231221,2.37,None,None,1.5226,3.6311,3.0167,0.0,None,643781.5109,636741.8501
000008.SZ,20231220,2.38,None,None,1.529,3.6464,3.0294,0.0,None,646497.8886,639428.5246
000008.SZ,20231219,2.41,None,None,1.5483,3.6924,3.0676,0.0,None,654647.0216,647488.548
000008.SZ,20231218,2.43,None,None,1.5612,3.7231,3.0931,0.0,None,660079.777,652861.8969
000008.SZ,20231215,2.46,None,None,1.5804,3.769,3.1313,0.0,None,668228.91,660921.9204
000008.SZ,20231214,2.46,None,None,1.5804,3.769,3.1313,0.0,None,668228.91,660921.9204
000008.SZ,20231213,2.48,None,None,1.5933,3.7997,3.1567,0.0,None,673661.6654,666295.2693
000008.SZ,20231212,2.49,None,None,1.5997,3.815,3.1694,0.0,None,676378.0431,668981.9438
000008.SZ,20231211,2.45,None,None,1.574,3.7537,3.1185,0.0,None,665512.5323,658235.2459
000008.SZ,20231208,2.4,None,None,1.5419,3.6771,3.0549,0.0,None,651930.6439,644801.8735
000008.SZ,20231207,2.47,None,None,1.5869,3.7843,3.144,0.0,None,670945.2877,663608.5948
000008.SZ,20231206,2.47,None,None,1.5869,3.7843,3.144,0.0,None,670945.2877,663608.5948
000008.SZ,20231205,2.44,None,None,1.5676,3.7384,3.1058,0.0,None,662796.1547,655548.5714
000008.SZ,20231204,2.48,None,None,1.5933,3.7997,3.1567,0.0,None,673661.6654,666295.2693
000008.SZ,20231201,2.47,None,None,1.5869,3.7843,3.144,0.0,None,670945.2877,663608.5948
000008.SZ,20231130,2.46,None,None,1.5804,3.769,3.1313,0.0,None,668228.91,660921.9204
000008.SZ,20231129,2.48,None,None,1.5933,3.7997,3.1567,0.0,None,673661.6654,666295.2693
000008.SZ,20231128,2.48,None,None,1.5933,3.7997,3.1567,0.0,None,673661.6654,666295.2693
000008.SZ,20231127,2.45,None,None,1.574,3.7537,3.1185,0.0,None,665512.5323,658235.2459
000008.SZ,20231124,2.45,None,None,1.574,3.7537,3.1185,0.0,None,665512.5323,658235.2459
000008.SZ,20231123,2.44,None,None,1.5676,3.7384,3.1058,0.0,None,662796.1547,655548.5714
000008.SZ,20231122,2.42,None,None,1.5547,3.7077,3.0803,0.0,None,657363.3993,650175.2225
000008.SZ,20231121,2.44,None,None,1.5676,3.7384,3.1058,0.0,None,662796.1547,655548.5714
000008.SZ,20231120,2.42,None,None,1.5547,3.7077,3.0803,0.0,None,657363.3993,650175.2225
000008.SZ,20231117,2.39,None,None,1.5355,3.6618,3.0422,0.0,None,649214.2662,642115.199
000008.SZ,20231116,2.39,None,None,1.5355,3.6618,3.0422,0.0,None,649214.2662,642115.199
000008.SZ,20231115,2.39,None,None,1.5355,3.6618,3.0422,0.0,None,649214.2662,642115.199
000008.SZ,20231114,2.39,None,None,1.5355,3.6618,3.0422,0.0,None,649214.2662,642115.199
000008.SZ,20231113,2.38,None,None,1.529,3.6464,3.0294,0.0,None,646497.8886,639428.5246
000008.SZ,20231110,2.34,None,None,1.5033,3.5852,2.9785,0.0,None,635632.3778,628681.8267
000008.SZ,20231109,2.37,None,None,1.5226,3.6311,3.0167,0.0,None,643781.5109,636741.8501
000008.SZ,20231108,2.38,None,None,1.529,3.6464,3.0294,0.0,None,646497.8886,639428.5246
000008.SZ,20231107,2.4,None,None,1.5419,3.6771,3.0549,0.0,None,651930.6439,644801.8735
000008.SZ,20231106,2.39,None,None,1.5355,3.6618,3.0422,0.0,None,649214.2662,642115.199
000008.SZ,20231103,2.37,None,None,1.5226,3.6311,3.0167,0.0,None,643781.5109,636741.8501
000008.SZ,20231102,2.35,None,None,1.5098,3.6005,2.9912,0.0,None,638348.7555,631368.5012
000008.SZ,20231101,2.37,None,None,1.5226,3.6311,3.0167,0.0,None,643781.5109,636741.8501
000008.SZ,20231031,2.36,None,None,1.5162,3.6158,3.004,0.0,None,641065.1332,634055.1756
000008.SZ,20231030,2.36,None,None,1.5162,3.6158,3.004,0.0,None,641065.1332,634055.1756
000008.SZ,20231027,2.36,None,None,1.4934,3.6158,3.1804,0.0,None,641065.1332,634055.1756
000008.SZ,20231026,2.35,None,None,1.4871,3.6005,3.1669,0.0,None,638348.7555,631368.5012
000008.SZ,20231025,2.36,None,None,1.4934,3.6158,3.1804,0.0,None,641065.1332,634055.1756
000008.SZ,20231024,2.32,None,None,1.4681,3.5545,3.1265,0.0,None,630199.6225,623308.4777
000008.SZ,20231023,2.3,None,None,1.4555,3.5239,3.0995,0.0,None,624766.8671,617935.1288
000008.SZ,20231020,2.33,None,None,1.4744,3.5698,3.14,0.0,None,632916.0001,625995.1522
000008.SZ,20231019,2.32,None,None,1.4681,3.5545,3.1265,0.0,None,630199.6225,623308.4777
000008.SZ,20231018,2.34,None,None,1.4808,3.5852,3.1534,0.0,None,635632.3778,628681.8267
000008.SZ,20231017,2.41,None,None,1.5251,3.6924,3.2478,0.0,None,654647.0216,647488.548
000008.SZ,20231016,2.38,None,None,1.5061,3.6464,3.2074,0.0,None,646497.8886,639428.5246
000008.SZ,20231013,2.37,None,None,1.4998,3.6311,3.1939,0.0,None,643781.5109,636741.8501
000008.SZ,20231012,2.39,None,None,1.5124,3.6618,3.2208,0.0,None,649214.2662,642115.199
000008.SZ,20231011,2.36,None,None,1.4934,3.6158,3.1804,0.0,None,641065.1332,634055.1756
000008.SZ,20231010,2.36,None,None,1.4934,3.6158,3.1804,0.0,None,641065.1332,634055.1756
000008.SZ,20231009,2.37,None,None,1.4998,3.6311,3.1939,0.0,None,643781.5109,636741.8501
000008.SZ,20230928,2.44,None,None,1.544,3.7384,3.2882,0.0,None,662796.1547,655548.5714
000008.SZ,20230927,2.43,None,None,1.5377,3.7231,3.2747,0.0,None,660079.777,652861.8969
000008.SZ,20230926,2.47,None,None,1.563,3.7843,3.3286,0.0,None,670945.2877,663608.5948
000008.SZ,20230925,2.41,None,None,1.5251,3.6924,3.2478,0.0,None,654647.0216,647488.548
000008.SZ,20230922,2.44,None,None,1.544,3.7384,3.2882,0.0,None,662796.1547,655548.5714
000008.SZ,20230921,2.44,None,None,1.544,3.7384,3.2882,0.0,None,662796.1547,655548.5714
000008.SZ,20230920,2.43,None,None,1.5377,3.7231,3.2747,0.0,None,660079.777,652861.8969
000008.SZ,20230919,2.44,None,None,1.544,3.7384,3.2882,0.0,None,662796.1547,655548.5714
000008.SZ,20230918,2.46,None,None,1.5567,3.769,3.3152,0.0,None,668228.91,660921.9204
000008.SZ,20230915,2.45,None,None,1.5504,3.7537,3.3017,0.0,None,665512.5323,658235.2459
000008.SZ,20230914,2.42,None,None,1.5314,3.7077,3.2613,0.0,None,657363.3993,650175.2225
000008.SZ,20230913,2.43,None,None,1.5377,3.7231,3.2747,0.0,None,660079.777,652861.8969
000008.SZ,20230912,2.46,None,None,1.5567,3.769,3.3152,0.0,None,668228.91,660921.9204
000008.SZ,20230911,2.44,None,None,1.544,3.7384,3.2882,0.0,None,662796.1547,655548.5714
000008.SZ,20230908,2.41,None,None,1.5251,3.6924,3.2478,0.0,None,654647.0216,647488.548
000008.SZ,20230907,2.4,None,None,1.5187,3.6771,3.2343,0.0,None,651930.6439,644801.8735
000008.SZ,20230906,2.44,None,None,1.544,3.7384,3.2882,0.0,None,662796.1547,655548.5714
000008.SZ,20230905,2.47,None,None,1.563,3.7843,3.3286,0.0,None,670945.2877,663608.5948
000008.SZ,20230904,2.47,None,None,1.563,3.7843,3.3286,0.0,None,670945.2877,663608.5948
000008.SZ,20230901,2.39,None,None,1.5124,3.6618,3.2208,0.0,None,649214.2662,642115.199
000008.SZ,20230831,2.36,None,None,1.4934,3.6158,3.1804,0.0,None,641065.1332,634055.1756
000008.SZ,20230830,2.36,None,None,1.4934,3.6158,3.1804,0.0,None,641065.1332,634055.1756
000008.SZ,20230829,2.39,None,None,1.5124,3.6618,3.2208,0.0,None,649214.2662,642115.199
000008.SZ,20230828,2.35,None,None,1.4871,3.6005,3.1669,0.0,None,638348.7555,631368.5012
000008.SZ,20230825,2.32,None,None,1.4503,3.5545,3.1689,0.0,None,630199.6225,610177.1791
000008.SZ,20230824,2.32,None,None,1.4503,3.5545,3.1689,0.0,None,630199.6225,610177.1791
000008.SZ,20230823,2.37,None,None,1.4816,3.6311,3.2372,0.0,None,643781.5109,623327.5494
000008.SZ,20230822,2.43,None,None,1.5191,3.7231,3.3191,0.0,None,660079.777,639107.9937
000008.SZ,20230821,2.47,None,None,1.5441,3.7843,3.3738,0.0,None,670945.2877,649628.2899
000008.SZ,20230818,2.53,None,None,1.5816,3.8763,3.4557,0.0,None,687243.5538,665408.7341
000008.SZ,20230817,2.43,None,None,1.5191,3.7231,3.3191,0.0,None,660079.777,639107.9937
